Player Name,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,Opposition Team
KMA Paul,1,1,0,4,4,4,6,66.66,0,0,0,0,0,U.S.A.
KMA Paul,1,1,0,5,5,5,11,45.45,0,0,0,1,0,Scotland
KMA Paul,3,2,1,16,16*,16,20,80,0,0,1,0,1,Afghanistan
KMA Paul,1,1,0,21,21,21,11,190.9,0,0,0,2,1,Pakistan
KMA Paul,1,1,1,46,46*,-,25,184,0,0,0,4,2,Netherlands
KMA Paul,2,2,1,53,32*,53,44,120.45,0,0,0,7,1,Sri Lanka
KMA Paul,7,5,1,70,46,17.5,82,85.36,0,0,1,5,5,India
KMA Paul,7,6,2,101,36,25.25,119,84.87,0,0,0,7,2,Bangladesh
KMC Bandara,1,1,1,1,1*,-,3,33.33,0,0,0,0,0,England
KMDN Kulasekara,1,-,-,-,-,-,-,-,-,-,-,-,-,Kenya
KMDN Kulasekara,7,1,0,5,5,5,5,100,0,0,0,1,0,Zimbabwe
KMDN Kulasekara,1,1,1,7,7*,-,3,233.33,0,0,0,1,0,Canada
KMDN Kulasekara,9,5,2,15,11,5,26,57.69,0,0,1,0,1,Bangladesh
KMDN Kulasekara,1,1,1,18,18*,-,17,105.88,0,0,0,1,1,Scotland
KMDN Kulasekara,6,3,0,32,16,10.66,28,114.28,0,0,0,4,1,West Indies
KMDN Kulasekara,1,1,1,42,42*,-,34,123.52,0,0,0,3,2,Ireland
KMDN Kulasekara,11,9,1,90,58*,11.25,98,91.83,0,1,3,7,3,England
KMDN Kulasekara,11,10,0,100,40,10,110,90.9,0,0,2,7,4,South Africa
KMDN Kulasekara,13,11,3,115,32,14.37,168,68.45,0,0,0,7,3,Pakistan
KMDN Kulasekara,18,12,2,132,32,13.2,153,86.27,0,0,1,11,2,India
KMDN Kulasekara,21,12,2,161,58,16.1,194,82.98,0,1,0,10,8,New Zealand
KNA Bandara,1,-,-,-,-,-,-,-,-,-,-,-,-,India
KNA Bandara,2,2,0,18,15,9,55,32.72,0,0,0,1,0,Bangladesh
KNA Bandara,3,3,1,123,55*,61.5,162,75.92,0,2,0,8,1,West Indies
KO Meth,3,2,0,3,3,1.5,7,42.85,0,0,1,0,0,Bangladesh
KO Meth,3,3,0,30,20,10,45,66.66,0,0,1,4,0,New Zealand
KOA Powell,3,2,0,14,12,7,26,53.84,0,0,0,1,0,Afghanistan
KOA Powell,6,6,0,38,16,6.33,58,65.51,0,0,0,4,1,England
KOA Powell,1,1,0,57,57,57,80,71.25,0,1,0,7,0,Ireland
KOA Powell,3,3,0,78,73,26,52,150,0,1,0,13,2,New Zealand
KOA Powell,3,3,0,95,61,31.66,141,67.37,0,1,0,7,0,Pakistan
KOA Powell,6,6,0,123,47,20.5,181,67.95,0,0,0,15,1,Bangladesh
KOA Powell,8,8,0,172,83,21.5,228,75.43,0,1,1,19,3,Australia
KOA Powell,3,3,0,178,79,59.33,221,80.54,0,2,0,16,4,Zimbabwe
KOA Powell,11,10,0,245,70,24.5,275,89.09,0,3,2,32,4,India
KOK Williams,1,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
KOK Williams,1,-,-,-,-,-,-,-,-,-,-,-,-,P.N.G.
KOK Williams,2,1,1,0,0*,-,0,-,0,0,0,0,0,England
KOK Williams,3,3,2,3,2*,3,7,42.85,0,0,0,0,0,India
KOK Williams,1,1,1,16,16*,-,20,80,0,0,0,1,0,New Zealand
KP Meiyappan,1,-,-,-,-,-,-,-,-,-,-,-,-,Canada
KP Meiyappan,1,-,-,-,-,-,-,-,-,-,-,-,-,Jersey
KP Meiyappan,1,1,0,0,0,0,2,0,0,0,1,0,0,Sri Lanka
KP Meiyappan,2,2,0,7,7,3.5,20,35,0,0,1,0,0,Oman
KP Meiyappan,4,2,0,7,7,3.5,17,41.17,0,0,1,0,0,U.S.A.
KP Meiyappan,2,2,0,11,11,5.5,32,34.37,0,0,1,1,0,West Indies
KP Meiyappan,3,2,0,14,8,7,27,51.85,0,0,0,2,0,Ireland
KP Meiyappan,5,5,3,17,11*,8.5,50,34,0,0,2,2,0,Nepal
KP Meiyappan,3,1,1,23,23*,-,28,82.14,0,0,0,4,0,Scotland
KP Meiyappan,5,3,0,31,15,10.33,62,50,0,0,0,0,0,Namibia
KP Meiyappan,4,4,0,53,24,13.25,95,55.78,0,0,0,2,0,P.N.G.
KP Pietersen,1,1,0,2,2,2,3,66.66,0,0,0,0,0,South Africa
KP Pietersen,1,1,0,17,17,17,18,94.44,0,0,0,3,0,Scotland
KP Pietersen,1,1,0,39,39,39,61,63.93,0,0,0,5,0,Netherlands
KP Pietersen,3,3,0,41,22,13.66,68,60.29,0,0,0,3,1,Bangladesh
KP Pietersen,1,1,0,59,59,59,50,118,0,1,0,7,2,Ireland
KP Pietersen,5,4,0,85,41,21.25,90,94.44,0,0,0,9,1,Sri Lanka
KP Pietersen,4,4,1,281,130,93.66,333,84.38,2,0,0,27,4,Pakistan
KP Pietersen,15,15,0,351,78,23.4,417,84.17,0,2,3,35,5,Australia
KP Pietersen,10,10,0,386,76,38.6,442,87.33,0,2,0,44,5,India
KR Mayers,1,-,-,-,-,-,-,-,-,-,-,-,-,Oman
KR Mayers,1,1,0,1,1,1,4,25,0,0,0,0,0,Nepal
KR Mayers,1,1,0,2,2,2,15,13.33,0,0,0,0,0,U.S.A.
KR Mayers,1,1,0,5,5,5,9,55.55,0,0,0,1,0,Scotland
KR Mayers,1,1,0,18,18,18,36,50,0,0,0,1,0,Sri Lanka
KR Mayers,3,3,0,41,33,13.66,45,91.11,0,0,0,5,2,Pakistan
KR Mayers,2,2,0,50,36,25,48,104.16,0,0,0,6,3,South Africa
KR Mayers,1,1,0,56,56,56,72,77.77,0,1,0,8,1,Zimbabwe
KR Mayers,5,5,0,78,40,15.6,151,51.65,0,0,1,10,1,Bangladesh
KR Mayers,3,3,0,111,105,37,122,90.98,1,0,1,13,3,New Zealand
KR Mayers,3,2,0,142,120,71,134,105.97,1,0,0,10,7,Netherlands
KR Mayers,6,6,0,156,75,26,139,112.23,0,1,1,21,4,India
KR Sen,1,1,1,2,2*,-,4,50,0,0,0,0,0,Bangladesh
Krishna Chandran,1,1,0,0,0,0,4,0,0,0,1,0,0,Ireland
Krishna Chandran,1,1,0,0,0,0,11,0,0,0,1,0,0,Pakistan
Krishna Chandran,1,1,0,0,0,0,6,0,0,0,1,0,0,West Indies
Krishna Chandran,1,1,0,4,4,4,27,14.81,0,0,0,0,0,India
Krishna Chandran,1,1,0,6,6,6,17,35.29,0,0,0,1,0,Hong Kong
Krishna Chandran,1,1,0,15,15,15,27,55.55,0,0,0,1,0,Scotland
Krishna Chandran,1,1,0,34,34,34,63,53.96,0,0,0,3,0,Zimbabwe
Krishna Chandran,5,3,2,75,43,75,119,63.02,0,0,0,7,1,Afghanistan
KS Airee,1,1,0,0,0,0,3,0,0,0,1,0,0,U.A.E.
KS Airee,1,1,1,9,9*,-,6,150,0,0,0,1,0,Oman
KS Airee,1,1,1,18,18*,-,15,120,0,0,0,1,0,P.N.G.
KS Williamson,1,1,1,34,34*,-,27,125.92,0,0,0,4,0,Canada
KS Williamson,1,1,0,38,38,38,45,84.44,0,0,0,6,0,Scotland
KS Williamson,2,2,1,112,79*,112,144,77.77,0,1,0,13,0,Afghanistan
KS Williamson,9,7,2,378,100*,75.6,399,94.73,1,2,0,38,3,Zimbabwe
KS Williamson,12,11,3,500,108,62.5,683,73.2,1,4,1,40,4,Bangladesh
KS Williamson,12,12,0,487,148,40.58,612,79.57,1,2,0,44,3,West Indies
KS Williamson,17,17,2,564,100,37.6,765,73.72,1,2,1,46,9,Australia
KS Williamson,22,18,0,685,103,38.05,792,86.48,1,7,1,61,5,Sri Lanka
KS Williamson,17,17,3,670,145*,47.85,837,80.04,2,3,0,58,7,South Africa
KS Williamson,20,20,2,983,118,54.61,1136,86.53,2,7,1,96,7,England
KS Williamson,21,21,1,1103,123,55.15,1329,82.99,3,6,0,99,5,Pakistan
KS Williamson,28,27,2,1078,118,43.12,1432,75.27,1,9,1,97,9,India
KTGD Prasad,1,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
KTGD Prasad,1,-,-,-,-,-,-,-,-,-,-,-,-,Pakistan
KTGD Prasad,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
KTGD Prasad,2,-,-,-,-,-,-,-,-,-,-,-,-,South Africa
KTGD Prasad,2,1,0,2,2,2,13,15.38,0,0,0,0,0,New Zealand
KTGD Prasad,3,2,1,30,30*,30,32,93.75,0,0,1,4,0,India
KTGD Prasad,7,4,3,34,22,34,19,178.94,0,0,0,2,2,England
KTGD Prasad,2,2,2,46,31*,-,32,143.75,0,0,0,3,1,Australia
KU Carty,1,1,0,29,29,29,49,59.18,0,0,0,3,0,Oman
KU Carty,3,3,0,31,16,10.33,59,52.54,0,0,0,2,0,New Zealand
KU Carty,1,1,0,33,33,33,66,50,0,0,0,2,1,Bangladesh
KU Carty,1,1,0,33,33,33,45,73.33,0,0,0,2,1,Pakistan
KU Carty,3,1,1,43,43*,-,66,65.15,0,0,0,2,1,Netherlands
KU Carty,3,3,1,59,48*,29.5,94,62.76,0,0,0,5,0,India
KU Carty,3,3,1,59,32,29.5,89,66.29,0,0,0,2,2,U.A.E.
KU Carty,1,1,0,87,87,87,96,90.62,0,1,0,6,1,Sri Lanka
Kuldeep Yadav,1,-,-,-,-,-,-,-,-,-,-,-,-,Nepal
Kuldeep Yadav,1,1,1,0,0*,-,0,-,0,0,0,0,0,Hong Kong
Kuldeep Yadav,10,3,2,2,2*,2,5,40,0,0,1,0,0,South Africa
Kuldeep Yadav,3,1,1,2,2*,-,2,100,0,0,0,0,0,Zimbabwe
Kuldeep Yadav,6,1,0,4,4,4,13,30.76,0,0,0,0,0,Pakistan
Kuldeep Yadav,4,2,2,8,5*,-,8,100,0,0,0,0,0,Bangladesh
Kuldeep Yadav,3,2,1,10,9,10,12,83.33,0,0,0,0,0,Afghanistan
Kuldeep Yadav,7,2,2,17,9*,-,39,43.58,0,0,0,1,0,England
Kuldeep Yadav,10,4,2,23,15,11.5,42,54.76,0,0,0,1,0,New Zealand
Kuldeep Yadav,11,3,1,29,19,14.5,36,80.55,0,0,1,6,0,Sri Lanka
Kuldeep Yadav,19,5,4,30,15*,30,59,50.84,0,0,0,2,0,West Indies
Kuldeep Yadav,21,11,2,54,17,6,99,54.54,0,0,1,4,0,Australia
Kushal Malla,1,1,0,2,2,2,5,40,0,0,0,0,0,India
Kushal Malla,1,1,0,2,2,2,6,33.33,0,0,0,0,0,West Indies
Kushal Malla,1,1,0,6,6,6,4,150,0,0,0,0,1,Pakistan
Kushal Malla,1,1,0,12,12,12,19,63.15,0,0,0,0,1,Netherlands
Kushal Malla,1,1,0,41,41,41,42,97.61,0,0,0,2,3,Zimbabwe
Kushal Malla,1,1,0,44,44,44,38,115.78,0,0,0,5,2,Ireland
Kushal Malla,6,6,2,51,23,12.75,69,73.91,0,0,0,4,1,P.N.G.
Kushal Malla,2,2,0,68,62,34,61,111.47,0,1,0,7,4,Namibia
Kushal Malla,2,2,0,98,81,49,95,103.15,0,1,0,10,5,Scotland
Kushal Malla,5,4,0,106,60,26.5,105,100.95,0,1,0,16,3,U.A.E.
Kushal Malla,3,3,0,140,108,46.66,97,144.32,1,0,0,12,12,Oman
KV Morea,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
KV Morea,5,2,0,6,5,3,13,46.15,0,0,0,0,0,U.A.E.
KV Morea,1,1,1,7,7*,-,4,175,0,0,0,1,0,Jersey
KV Morea,2,2,2,10,9*,-,18,55.55,0,0,0,1,0,Oman
KV Morea,1,1,0,15,15,15,9,166.66,0,0,0,1,1,U.S.A.
KV Morea,4,4,2,16,15*,8,47,34.04,0,0,1,1,0,Namibia
KV Morea,3,3,1,19,17*,9.5,27,70.37,0,0,0,1,0,Nepal
KV Sharma,2,-,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka
KW Richardson,1,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
KW Richardson,4,1,1,0,0*,-,1,0,0,0,0,0,0,South Africa
KW Richardson,2,1,0,0,0,0,1,0,0,0,1,0,0,Sri Lanka
KW Richardson,3,3,1,15,14,7.5,27,55.55,0,0,0,0,1,England
KW Richardson,6,4,4,17,9*,-,8,212.5,0,0,0,2,0,Pakistan
KW Richardson,1,1,0,19,19,19,13,146.15,0,0,0,1,2,New Zealand
KW Richardson,8,2,1,24,24*,24,18,133.33,0,0,1,4,1,India
KY Ottley,2,2,0,25,24,12.5,52,48.07,0,0,0,2,1,Bangladesh
L Gregory,3,2,0,117,77,58.5,116,100.86,0,1,0,10,3,Pakistan
L Louwrens,1,1,0,14,14,14,19,73.68,0,0,0,1,0,Oman
L Louwrens,2,2,0,55,47,27.5,89,61.79,0,0,0,7,0,U.A.E.
L Louwrens,6,5,0,80,41,16,129,62.01,0,0,0,14,0,Nepal
L Louwrens,4,4,0,100,36,25,123,81.3,0,0,0,14,1,P.N.G.
L Louwrens,4,4,0,112,57,28,212,52.83,0,1,0,8,0,U.S.A.
L Louwrens,6,6,0,188,54,31.33,315,59.68,0,2,0,16,1,Scotland
L Ngidi,1,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
L Ngidi,1,-,-,-,-,-,-,-,-,-,-,-,-,New Zealand
L Ngidi,2,1,1,4,4*,-,14,28.57,0,0,0,1,0,Zimbabwe
L Ngidi,4,2,0,5,4,2.5,20,25,0,0,0,0,0,Pakistan
L Ngidi,10,2,1,7,6,7,12,58.33,0,0,0,0,0,Sri Lanka
L Ngidi,2,2,2,8,7*,-,26,30.76,0,0,0,0,0,Netherlands
L Ngidi,9,5,4,10,6,10,15,66.66,0,0,0,2,0,India
L Ngidi,9,3,2,11,6*,11,15,73.33,0,0,1,1,1,England
L Ngidi,2,1,1,12,12*,-,23,52.17,0,0,0,0,1,West Indies
L Ngidi,4,2,1,15,15*,15,24,62.5,0,0,1,0,2,Bangladesh
L Ngidi,9,3,2,19,19*,19,33,57.57,0,0,1,1,1,Australia
L Ronchi,1,-,-,-,-,-,-,-,-,-,-,-,-,Afghanistan
L Ronchi,3,1,0,7,7,7,15,46.66,0,0,0,1,0,Zimbabwe
L Ronchi,1,1,0,12,12,12,10,120,0,0,0,2,0,Scotland
L Ronchi,5,5,1,43,15,10.75,50,86,0,0,0,5,0,West Indies
L Ronchi,2,2,0,72,37,36,57,126.31,0,0,0,14,0,Ireland
L Ronchi,11,10,0,82,33,8.2,83,98.79,0,0,3,7,4,England
L Ronchi,8,7,1,107,35,17.83,114,93.85,0,0,0,14,2,Bangladesh
L Ronchi,8,7,2,104,38,20.8,70,148.57,0,0,1,9,6,India
L Ronchi,7,7,0,125,65,17.85,124,100.8,0,1,1,13,5,Australia
L Ronchi,9,7,0,141,41,20.14,140,100.71,0,0,1,19,2,Pakistan
L Ronchi,9,7,1,197,99,32.83,201,98,0,2,0,20,4,South Africa
L Ronchi,17,12,4,431,170*,53.87,319,135.1,1,0,1,39,14,Sri Lanka
L Siaka,1,1,0,0,0,0,1,0,0,0,1,0,0,West Indies
L Siaka,1,1,0,2,2,2,15,13.33,0,0,0,0,0,Ireland
L Siaka,6,6,0,70,27,11.66,91,76.92,0,0,1,6,1,U.A.E.
L Siaka,4,4,0,71,38,17.75,124,57.25,0,0,2,5,0,Namibia
L Siaka,10,10,0,119,33,11.9,187,63.63,0,0,0,12,1,Scotland
L Siaka,6,6,0,129,41,21.5,189,68.25,0,0,0,9,1,Oman
L Siaka,8,8,0,160,62,20,195,82.05,0,1,1,17,3,U.S.A.
L Siaka,5,5,0,169,90,33.8,208,81.25,0,1,0,19,2,Nepal
L Sipamla,1,-,-,-,-,-,-,-,-,-,-,-,-,Australia
L Sipamla,1,1,1,4,4*,-,5,80,0,0,0,0,0,Pakistan
L Sipamla,3,1,1,10,10*,-,14,71.42,0,0,0,0,0,England
L Sreekumar,2,2,0,17,13,8.5,24,70.83,0,0,0,3,0,Hong Kong
L Sreekumar,2,2,0,44,28,22,49,89.79,0,0,0,8,1,Scotland
L Wood,1,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
L Wood,1,1,0,10,10,10,10,100,0,0,0,1,0,Australia
LA Dawson,2,1,0,4,4,4,4,100,0,0,0,1,0,Sri Lanka
LA Dawson,1,1,0,10,10,10,13,76.92,0,0,0,0,0,Pakistan
LA Dawson,3,3,0,49,20,16.33,57,85.96,0,0,0,3,1,Australia
LB Williams,1,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
LB Williams,1,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
LD Chandimal,1,1,0,24,24,24,30,80,0,0,0,2,0,Scotland
LD Chandimal,4,3,0,73,33,24.33,84,86.9,0,0,0,6,1,Afghanistan
LD Chandimal,3,3,1,142,100*,71,172,82.55,1,0,0,9,0,Ireland
LD Chandimal,7,7,1,160,71,26.66,249,64.25,0,1,0,7,3,West Indies
LD Chandimal,16,14,1,185,50,14.23,306,60.45,0,1,3,12,1,New Zealand
LD Chandimal,8,8,3,198,75,39.6,275,72,0,1,0,13,2,Zimbabwe
LD Chandimal,13,10,1,266,64,29.55,368,72.28,0,2,1,13,2,Bangladesh
LD Chandimal,15,13,2,367,92*,33.36,557,65.88,0,2,0,27,1,South Africa
LD Chandimal,19,17,2,445,111,29.66,612,72.71,1,2,2,30,7,India
LD Chandimal,21,20,4,655,102,40.93,825,79.39,1,5,0,52,6,Australia
LD Chandimal,29,28,4,637,65*,26.54,887,71.81,0,3,4,41,9,Pakistan
LD Chandimal,21,18,2,702,105*,43.87,826,84.98,1,7,1,50,11,England
LD Madushanka,1,1,1,1,1*,-,1,100,0,0,0,0,0,Zimbabwe
LD Madushanka,3,3,0,13,7,4.33,25,52,0,0,1,2,0,South Africa
LE Bosman,2,2,0,97,68,48.5,69,140.57,0,1,0,11,4,India
LE Plunkett,3,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
LE Plunkett,8,1,0,9,9,9,14,64.28,0,0,0,1,0,Pakistan
LE Plunkett,3,1,1,9,9*,-,6,150,0,0,0,1,0,South Africa
LE Plunkett,13,3,0,22,11,7.33,18,122.22,0,0,0,1,1,West Indies
LE Plunkett,4,1,1,27,27*,-,9,300,0,0,0,4,1,Bangladesh
LE Plunkett,6,3,1,36,22*,18,25,144,0,0,0,4,1,Sri Lanka
LE Plunkett,6,4,2,38,26*,19,28,135.71,0,0,0,6,0,India
LE Plunkett,1,1,1,47,47*,-,45,104.44,0,0,0,3,2,Scotland
LE Plunkett,13,7,1,66,24,11,73,90.41,0,0,1,7,2,Australia
LE Plunkett,5,5,2,97,44,32.33,65,149.23,0,0,0,5,6,New Zealand
LH Ferguson,2,-,-,-,-,-,-,-,-,-,-,-,-,Afghanistan
LH Ferguson,1,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
LH Ferguson,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
LH Ferguson,3,-,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka
LH Ferguson,6,1,1,0,0*,-,2,0,0,0,0,0,0,West Indies
LH Ferguson,2,1,0,4,4,4,13,30.76,0,0,0,0,0,South Africa
LH Ferguson,2,1,0,8,8,8,13,61.53,0,0,0,1,0,Ireland
LH Ferguson,12,5,5,11,6*,-,17,64.7,0,0,0,0,0,Pakistan
LH Ferguson,9,9,4,17,5*,3.4,52,32.69,0,0,3,0,0,Australia
LH Ferguson,10,3,1,21,13,10.5,23,91.3,0,0,0,3,1,Bangladesh
LH Ferguson,4,2,1,24,19,24,55,43.63,0,0,0,0,1,England
LH Ferguson,11,7,1,31,12,5.16,58,53.44,0,0,1,2,0,India
LHD Dilhara,1,1,0,6,6,6,22,27.27,0,0,0,0,0,India
Litton Das,1,1,0,3,3,3,12,25,0,0,0,0,0,Netherlands
Litton Das,1,1,0,20,20,20,17,117.64,0,0,0,3,0,Australia
Litton Das,4,4,0,40,25,10,73,54.79,0,0,2,3,0,Sri Lanka
Litton Das,9,8,0,49,21,6.12,94,52.12,0,0,2,4,0,New Zealand
Litton Das,3,3,0,54,32,18,69,78.26,0,0,0,7,0,Pakistan
Litton Das,4,4,0,83,76,20.75,85,97.64,0,1,2,7,3,England
Litton Das,10,10,1,198,50,22,256,77.34,0,1,1,28,4,South Africa
Litton Das,7,7,1,278,76,46.33,268,103.73,0,3,1,29,7,Ireland
Litton Das,10,10,2,285,94*,35.62,340,83.82,0,2,1,36,5,West Indies
Litton Das,11,11,0,371,121,33.72,457,81.18,1,1,1,36,5,India
Litton Das,10,10,1,391,136,43.44,449,87.08,1,2,0,38,5,Afghanistan
Litton Das,13,13,2,658,176,59.81,671,98.06,3,2,2,68,13,Zimbabwe
LJ Tucker,1,1,0,0,0,0,5,0,0,0,1,0,0,Sri Lanka
LJ Tucker,3,1,0,1,1,1,8,12.5,0,0,0,0,0,South Africa
LJ Tucker,1,1,0,6,6,6,14,42.85,0,0,0,1,0,Scotland
LJ Tucker,3,2,0,14,8,7,38,36.84,0,0,0,0,0,Netherlands
LJ Tucker,1,1,0,24,24,24,22,109.09,0,0,0,2,1,Nepal
LJ Tucker,1,1,0,25,25,25,19,131.57,0,0,0,5,0,U.S.A.
LJ Tucker,1,1,0,26,26,26,18,144.44,0,0,0,5,0,Oman
LJ Tucker,6,4,0,39,21,9.75,56,69.64,0,0,1,4,0,England
LJ Tucker,5,5,0,57,31,11.4,111,51.35,0,0,1,4,0,West Indies
LJ Tucker,3,3,0,59,26,19.66,77,76.62,0,0,0,2,3,New Zealand
LJ Tucker,6,5,1,102,50,25.5,107,95.32,0,1,0,11,1,Bangladesh
LJ Tucker,3,3,0,122,83,40.66,150,81.33,0,1,0,8,3,Afghanistan
LJ Tucker,9,7,2,156,56,31.2,162,96.29,0,1,0,12,1,Zimbabwe
LJ Woodcock,1,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
LJ Woodcock,1,1,1,3,3*,-,3,100,0,0,0,0,0,South Africa
LJ Woodcock,2,1,0,11,11,11,19,57.89,0,0,0,1,0,Pakistan
LJ Wright,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
LJ Wright,1,1,1,1,1*,-,3,33.33,0,0,0,0,0,Sri Lanka
LJ Wright,1,1,0,5,5,5,20,25,0,0,0,1,0,Ireland
LJ Wright,3,3,0,45,44,15,71,63.38,0,0,1,5,0,West Indies
LJ Wright,2,2,1,49,48*,49,70,70,0,0,0,4,0,Pakistan
LJ Wright,6,4,1,54,32*,18,47,114.89,0,0,1,2,3,Bangladesh
LJ Wright,8,8,0,125,36,15.62,177,70.62,0,0,2,9,1,Australia
LL Tsotsobe,1,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
LL Tsotsobe,2,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
LL Tsotsobe,5,2,0,0,0,0,2,0,0,0,2,0,0,England
LL Tsotsobe,3,1,0,4,4,4,9,44.44,0,0,0,1,0,Australia
LL Tsotsobe,1,1,1,4,4*,-,2,200,0,0,0,1,0,Bangladesh
LL Tsotsobe,8,2,1,4,3*,4,14,28.57,0,0,0,0,0,Sri Lanka
LL Tsotsobe,5,1,1,4,4*,-,2,200,0,0,0,1,0,West Indies
LL Tsotsobe,10,6,4,6,3,3,20,30,0,0,1,0,0,India
LL Tsotsobe,6,3,2,9,9,9,12,75,0,0,0,1,0,New Zealand
LL Tsotsobe,17,5,4,25,16*,25,48,52.08,0,0,0,3,1,Pakistan
LM Jongwe,1,1,0,1,1,1,3,33.33,0,0,0,0,0,U.S.A.
LM Jongwe,2,2,0,4,3,2,9,44.44,0,0,0,0,0,Australia
LM Jongwe,1,1,0,10,10,10,12,83.33,0,0,0,1,0,Sri Lanka
LM Jongwe,3,3,2,20,16*,20,23,86.95,0,0,1,2,0,Pakistan
LM Jongwe,3,3,0,27,19,9,60,45,0,0,0,2,0,South Africa
LM Jongwe,3,3,0,33,14,11,52,63.46,0,0,0,4,1,India
LM Jongwe,7,4,0,41,18,10.25,33,124.24,0,0,0,6,0,Ireland
LM Jongwe,1,1,1,43,43*,-,28,153.57,0,0,0,4,0,Oman
LM Jongwe,9,8,1,112,39,16,141,79.43,0,0,1,10,3,Bangladesh
LM Jongwe,10,8,1,115,46,16.42,122,94.26,0,0,1,11,2,Afghanistan
LMP Simmons,1,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
LMP Simmons,1,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
LMP Simmons,1,1,0,0,0,0,2,0,0,0,1,0,0,South Africa
LMP Simmons,5,4,0,60,29,15,121,49.58,0,0,0,5,0,Australia
LMP Simmons,1,1,0,67,67,67,78,85.89,0,1,0,5,4,Sri Lanka
LMP Simmons,1,1,0,102,102,102,84,121.42,1,0,0,9,5,Ireland
LMP Simmons,7,7,0,114,43,16.28,167,68.26,0,0,1,12,3,New Zealand
LMP Simmons,5,5,0,178,70,35.6,279,63.79,0,2,0,16,2,England
LMP Simmons,7,7,0,270,122,38.57,363,74.38,1,1,1,17,6,Bangladesh
LMP Simmons,14,14,0,424,78,30.28,595,71.26,0,4,1,35,11,India
LMP Simmons,11,11,1,495,77*,49.5,562,88.07,0,6,0,37,17,Pakistan
LN Oluoch,2,2,1,6,5*,6,6,100,0,0,0,1,0,Netherlands
LN Onyango,2,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
LN Rajbanshi,1,-,-,-,-,-,-,-,-,-,-,-,-,Oman
LN Rajbanshi,1,-,-,-,-,-,-,-,-,-,-,-,-,P.N.G.
LN Rajbanshi,2,-,-,-,-,-,-,-,-,-,-,-,-,U.S.A.
LN Rajbanshi,1,1,0,0,0,0,3,0,0,0,1,0,0,India
LN Rajbanshi,1,1,1,0,0*,-,1,0,0,0,0,0,0,Netherlands
LN Rajbanshi,1,1,0,0,0,0,2,0,0,0,1,0,0,Pakistan
LN Rajbanshi,1,1,1,0,0*,-,1,0,0,0,0,0,0,West Indies
LN Rajbanshi,3,2,1,11,11,11,22,50,0,0,0,1,0,Namibia
LN Rajbanshi,9,4,4,11,6*,-,42,26.19,0,0,0,1,0,U.A.E.
LN Rajbanshi,3,2,0,14,11,7,34,41.17,0,0,0,0,0,Scotland
LN Roche,3,2,0,4,4,2,10,40,0,0,1,0,0,Pakistan
Lovepreet Singh,2,2,0,9,6,4.5,25,36,0,0,0,1,0,West Indies
LPC Silva,1,-,-,-,-,-,-,-,-,-,-,-,-,England
LPC Silva,1,-,-,-,-,-,-,-,-,-,-,-,-,Kenya
LPC Silva,2,1,0,4,4,4,2,200,0,0,0,1,0,Zimbabwe
LPC Silva,3,2,1,31,26*,31,26,119.23,0,0,0,3,0,India
LPC Silva,2,2,0,58,57,29,84,69.04,0,1,0,5,0,Pakistan
LPC Silva,3,3,1,57,41*,28.5,87,65.51,0,0,0,6,1,New Zealand
LPC Silva,7,5,0,109,63,21.8,170,64.11,0,1,1,11,1,Australia
LR Johnson,3,3,0,19,18,6.33,61,31.14,0,0,1,2,1,South Africa
LR Naylor,1,1,0,20,20,20,21,95.23,0,0,0,4,0,Namibia
LRPL Taylor,1,-,-,-,-,-,-,-,-,-,-,-,-,Kenya
LRPL Taylor,1,1,0,9,9,9,14,64.28,0,0,0,1,0,Scotland
LRPL Taylor,3,3,0,26,14,8.66,43,60.46,0,0,0,1,1,Netherlands
LRPL Taylor,2,2,1,72,48,72,93,77.41,0,0,0,8,1,Afghanistan
LRPL Taylor,1,1,0,74,74,74,44,168.18,0,1,0,6,5,Canada
LRPL Taylor,2,2,0,109,57,54.5,124,87.9,0,2,0,11,0,Ireland
LRPL Taylor,6,3,1,242,119,121,263,92.01,2,0,0,16,6,Zimbabwe
